LotArea,GrLivArea,GarageArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,FullBath,HalfBath,TotRmsAbvGrd,Fireplaces,GarageCars,Neighborhood,MSZoning,BldgType,HouseStyle,KitchenQual,ExterQual,Foundation,CentralAir,PavedDrive,HeatingQC,SalePrice
3917,792,510,4,4,2011,2019,825,1,1,6,2,0,Edwards,RL,Duplex,2Story,Ex,Gd,BrkTil,N,Y,Gd,209816
10534,1673,588,8,5,1984,2017,550,2,1,3,1,2,NAmes,FV,2fmCon,1.5Fin,Ex,TA,CBlock,N,N,TA,374135
14764,2105,25,9,7,1965,2016,840,3,1,10,2,3,Somerst,RL,1Fam,1.5Fin,Ex,TA,BrkTil,Y,N,TA,446893
7918,2068,741,3,3,2013,2009,1478,1,0,7,2,3,OldTown,RL,2fmCon,2Story,Ex,Ex,CBlock,Y,N,TA,395134
4623,3343,192,9,4,1964,2017,1296,1,0,11,0,2,Somerst,RL,2fmCon,1Story,Gd,Gd,BrkTil,Y,N,Ex,620529
10646,2379,961,8,8,2013,1993,387,1,0,9,2,0,CollgCr,RH,2fmCon,1Story,Ex,Ex,PConc,N,N,TA,440470
14576,1521,102,4,5,2007,2004,1603,1,0,9,2,0,CollgCr,RM,Duplex,1Story,Gd,TA,CBlock,N,N,TA,319480
8401,1783,204,1,7,1989,2018,1205,3,1,5,2,3,Edwards,RL,1Fam,2Story,TA,Gd,BrkTil,Y,N,Gd,328216
14817,3893,410,5,3,2006,1983,984,2,0,3,1,2,OldTown,RH,Duplex,1.5Fin,Gd,TA,PConc,N,N,Ex,596243
9072,2624,771,7,2,1969,1951,422,2,0,6,0,1,OldTown,RL,1Fam,2Story,Ex,TA,CBlock,N,Y,TA,462178
4276,1633,744,5,2,1986,1983,396,3,1,10,1,2,CollgCr,FV,1Fam,1Story,Gd,TA,CBlock,Y,N,Ex,296181
9393,3364,50,5,2,1981,1953,1770,1,1,8,1,3,OldTown,FV,2fmCon,1.5Fin,Ex,TA,BrkTil,N,N,Ex,574107
10787,1395,979,5,4,1965,1961,50,1,1,3,1,1,OldTown,RM,2fmCon,1Story,TA,Gd,CBlock,Y,N,TA,258539
5874,3198,130,3,3,1954,1962,1511,2,1,8,1,2,CollgCr,RM,1Fam,2Story,Gd,Gd,BrkTil,Y,Y,TA,503547
6530,1046,342,6,6,1969,1953,1997,3,0,7,1,0,Somerst,RL,1Fam,1.5Fin,Ex,TA,PConc,N,N,Gd,319077
9164,1946,577,4,8,2005,1980,895,3,0,8,1,0,CollgCr,FV,1Fam,2Story,Ex,Ex,BrkTil,Y,Y,TA,330304
6497,2941,399,2,7,1992,1993,1445,3,1,7,2,1,Somerst,RM,Duplex,2Story,Gd,Gd,CBlock,Y,Y,Gd,481939
12861,3806,201,4,3,2009,2005,1727,3,1,11,1,2,Somerst,RL,1Fam,1Story,Ex,Ex,BrkTil,N,Y,Ex,618324
9933,3901,795,6,2,1999,1955,1973,2,0,9,2,2,NAmes,RM,2fmCon,1.5Fin,Gd,Gd,BrkTil,N,N,Gd,687234
4135,2872,299,6,1,2008,2020,1434,1,1,4,0,0,OldTown,FV,2fmCon,2Story,TA,Gd,CBlock,N,N,Gd,488651
8727,650,145,9,3,1962,2011,693,1,1,11,0,0,NAmes,RM,Duplex,1Story,Ex,Gd,CBlock,Y,N,Gd,245210
14156,2159,769,8,3,1968,1971,821,2,0,6,2,2,Somerst,RL,Duplex,2Story,Gd,Ex,CBlock,N,N,Gd,452006
3565,2543,461,5,5,1987,1961,330,2,0,3,1,1,Edwards,RL,Duplex,1Story,Gd,TA,CBlock,N,Y,TA,396970
2308,1378,939,3,2,1976,1997,1862,3,0,8,2,0,OldTown,FV,1Fam,1.5Fin,TA,TA,CBlock,N,Y,Ex,308844
10534,3603,915,4,7,1985,1995,667,3,0,4,0,0,CollgCr,FV,Duplex,2Story,TA,Ex,PConc,Y,Y,Gd,532567
10627,2819,823,5,1,1954,2021,1359,2,0,8,1,2,OldTown,RM,2fmCon,1.5Fin,Ex,Ex,BrkTil,Y,N,TA,485521
10368,3383,503,1,5,2000,1974,987,2,0,11,1,2,Somerst,RH,Duplex,1Story,Gd,Ex,CBlock,Y,Y,TA,493531
2138,2345,887,9,1,1997,1991,1182,2,1,5,0,2,Somerst,RH,Duplex,1Story,Gd,TA,CBlock,Y,Y,TA,477939
2193,2915,615,4,6,1976,2004,1528,3,0,10,0,2,OldTown,RH,Duplex,1.5Fin,Gd,Gd,CBlock,N,N,TA,493702
5257,2015,150,8,1,2008,1974,1980,1,1,10,0,2,OldTown,RH,Duplex,2Story,TA,TA,CBlock,Y,N,Gd,477234
5235,3887,629,5,8,2003,2003,1749,2,1,11,0,3,OldTown,RH,Duplex,1Story,Ex,Ex,PConc,N,N,Ex,641892
2942,1089,315,5,6,1977,2017,55,2,0,7,1,2,CollgCr,RM,1Fam,1.5Fin,Gd,Gd,BrkTil,N,N,Gd,226973
6620,1087,198,2,1,2017,1975,520,2,0,10,1,3,Somerst,RM,Duplex,1Story,Gd,Ex,CBlock,N,Y,Gd,215356
14071,3119,428,8,4,2020,1955,1956,1,1,10,2,2,NAmes,RH,Duplex,1.5Fin,Gd,TA,CBlock,Y,N,TA,614057
7720,1891,302,7,3,1957,2001,862,3,0,7,2,0,Somerst,RM,2fmCon,2Story,Gd,Ex,PConc,Y,Y,Gd,385889
13305,2627,845,2,3,1964,2013,761,3,1,3,2,1,Somerst,RH,2fmCon,2Story,Gd,TA,CBlock,Y,N,Ex,394300
13154,2409,932,6,5,1978,2007,990,1,0,3,1,2,CollgCr,FV,1Fam,1Story,Gd,Gd,BrkTil,Y,Y,Gd,433320
8353,1695,903,9,7,1969,2006,980,1,0,9,0,2,Edwards,RH,1Fam,1.5Fin,Gd,Gd,PConc,N,Y,Ex,407172
6957,757,497,8,6,2014,2021,1207,2,0,10,1,1,OldTown,RL,1Fam,2Story,Ex,TA,PConc,Y,N,TA,286087
11145,2826,900,3,1,1956,2017,1860,1,0,9,0,2,NAmes,RL,Duplex,1Story,Ex,Ex,CBlock,N,N,Gd,499306
11494,3051,790,7,7,1983,1983,301,1,0,10,1,2,OldTown,RM,2fmCon,1.5Fin,Gd,Ex,PConc,Y,N,TA,516487
5381,2256,104,4,1,1959,1951,658,1,1,4,0,1,CollgCr,RL,2fmCon,1.5Fin,Ex,TA,CBlock,N,N,Ex,381529
7839,3105,9,4,3,1997,1988,212,2,0,10,0,1,CollgCr,FV,Duplex,1Story,Gd,Gd,CBlock,Y,N,TA,454004
4880,3038,624,7,6,2019,2016,861,3,0,10,0,2,CollgCr,FV,1Fam,1Story,TA,Ex,PConc,N,N,TA,520506
12379,2108,26,7,1,1974,1961,868,2,1,8,2,1,Edwards,RL,Duplex,1.5Fin,Ex,Gd,PConc,N,Y,Ex,413280
6887,1065,610,1,8,1990,1988,332,2,0,4,0,3,CollgCr,RM,2fmCon,1Story,TA,Gd,BrkTil,N,N,Ex,199948
2545,2256,768,1,7,1960,1981,498,2,1,6,1,0,NAmes,RM,Duplex,1Story,Ex,Ex,CBlock,Y,N,Ex,313050
3927,1860,326,6,8,1961,2018,434,1,0,11,1,0,CollgCr,FV,1Fam,1.5Fin,Gd,TA,CBlock,N,N,Gd,323620
6152,3068,494,2,1,1991,2021,576,2,1,10,0,3,Edwards,FV,Duplex,1.5Fin,Gd,TA,PConc,N,Y,Gd,441883
2004,2873,882,3,7,2002,1981,1157,3,1,11,2,1,Edwards,RM,Duplex,1Story,Gd,Ex,PConc,N,Y,Ex,447623
13673,1695,647,2,1,1978,1971,1323,3,0,4,2,0,Somerst,RM,2fmCon,1Story,TA,TA,CBlock,Y,N,Gd,296201
7533,2631,906,2,2,1994,2000,1362,3,1,10,1,0,NAmes,RL,1Fam,1Story,Gd,Gd,PConc,N,Y,Gd,416258
13445,3388,737,8,2,1972,1990,1558,2,1,6,1,2,CollgCr,RL,1Fam,1.5Fin,TA,Ex,PConc,Y,Y,TA,614509
11554,2047,126,8,7,2009,1999,315,3,1,6,0,3,NAmes,RH,Duplex,1Story,Ex,Gd,BrkTil,Y,Y,Gd,400908
12012,2004,115,6,2,2009,1966,477,1,1,6,1,1,NAmes,RM,1Fam,1Story,TA,Ex,BrkTil,N,Y,Gd,363855
7378,2067,923,3,8,1970,1994,402,2,0,3,2,3,OldTown,RH,2fmCon,2Story,TA,Ex,BrkTil,N,Y,Ex,351772
8233,3989,801,5,6,2008,2008,1726,2,1,4,0,0,OldTown,RL,1Fam,1Story,Gd,Ex,BrkTil,Y,Y,Gd,657208
4663,3910,170,7,6,1989,1993,1933,3,1,8,2,1,Edwards,RM,2fmCon,1Story,Gd,Ex,CBlock,N,Y,Ex,697057
13130,2867,211,5,5,1950,1981,838,2,1,3,2,0,OldTown,RM,2fmCon,2Story,Ex,Gd,BrkTil,N,Y,TA,469644
11465,2851,923,7,1,1974,1997,1264,3,1,3,0,1,Somerst,RM,2fmCon,1Story,Gd,Gd,CBlock,Y,N,Ex,512099
5326,3843,944,7,7,1965,1979,1353,2,0,5,2,3,Edwards,RL,1Fam,2Story,Ex,TA,PConc,Y,N,Gd,638217
5659,3237,188,4,2,1982,1977,1503,2,1,9,1,0,NAmes,RL,2fmCon,1.5Fin,Ex,Gd,PConc,N,Y,TA,536536
13137,3685,489,6,8,1971,1967,397,1,1,7,1,3,CollgCr,RL,Duplex,1Story,Gd,TA,PConc,Y,Y,TA,581818
13210,2954,932,9,8,2016,1969,1970,2,0,9,0,0,CollgCr,RH,1Fam,1.5Fin,TA,Gd,BrkTil,Y,N,Gd,578365
3131,3597,386,4,2,2016,1960,1319,2,1,9,0,2,NAmes,RL,Duplex,2Story,Ex,Gd,PConc,Y,Y,Gd,592034
6763,1760,776,1,7,1992,2009,1552,2,0,10,2,0,Edwards,RM,Duplex,1.5Fin,TA,TA,BrkTil,Y,Y,Ex,321589
8737,1833,725,8,7,2001,1983,1465,1,1,7,2,3,NAmes,FV,1Fam,1.5Fin,TA,Gd,BrkTil,N,N,TA,447700
12828,3231,600,4,8,2012,1988,253,3,1,3,1,0,Somerst,RH,1Fam,1Story,TA,Ex,BrkTil,N,N,TA,441730
13221,732,129,8,4,1954,1987,166,2,0,4,1,2,Edwards,RL,2fmCon,2Story,Gd,TA,CBlock,N,N,TA,213904
13211,3569,22,9,5,1974,1966,589,2,1,7,2,2,Somerst,FV,1Fam,2Story,Ex,Gd,CBlock,Y,N,TA,627314
7092,1048,178,8,2,1987,1998,641,3,1,9,1,3,CollgCr,RH,Duplex,1Story,TA,Ex,CBlock,Y,N,TA,302188
8022,3836,400,1,2,2002,2020,556,1,1,10,0,0,OldTown,RM,2fmCon,1.5Fin,TA,Ex,CBlock,Y,Y,Gd,490255
14569,3584,504,9,2,1965,1955,588,1,0,6,1,3,NAmes,FV,1Fam,1Story,Gd,Ex,BrkTil,Y,Y,Ex,611871
5159,3043,920,5,8,2019,2005,189,3,0,6,0,1,NAmes,RM,1Fam,1.5Fin,Ex,Ex,PConc,Y,Y,Gd,477431
8159,3887,971,8,4,1959,1973,380,2,1,8,1,1,OldTown,RH,2fmCon,1.5Fin,TA,Gd,CBlock,N,N,TA,624329
9318,1117,410,6,4,2004,2009,1402,3,0,4,1,1,Edwards,RM,2fmCon,1.5Fin,Gd,Gd,BrkTil,Y,N,Ex,287352
10445,3395,531,7,5,1963,2021,780,1,0,11,2,1,Edwards,RH,2fmCon,2Story,Gd,Gd,CBlock,N,N,Gd,576916
7307,1505,328,3,8,2018,1953,1960,3,0,8,1,2,CollgCr,RL,2fmCon,2Story,TA,Gd,BrkTil,Y,N,Gd,331503
10520,2931,470,9,1,2020,2015,439,2,0,11,0,3,CollgCr,RL,1Fam,2Story,Gd,TA,PConc,Y,N,Ex,527002
12783,1516,419,9,1,2003,1971,404,1,0,8,1,0,Somerst,RL,2fmCon,1.5Fin,Gd,TA,PConc,Y,N,Gd,328275
13022,1141,411,2,8,2005,2000,794,3,0,6,0,0,NAmes,FV,Duplex,2Story,TA,Ex,BrkTil,Y,N,TA,200870
5044,815,753,4,6,2006,2000,285,1,0,3,2,1,NAmes,RL,Duplex,1Story,TA,Gd,PConc,Y,Y,Ex,187299
11612,2803,751,4,7,1964,1965,1694,1,1,11,2,0,Edwards,RM,2fmCon,1.5Fin,Gd,TA,CBlock,Y,N,TA,495795
7636,940,28,1,5,1965,1989,1047,3,0,11,0,3,Edwards,FV,2fmCon,1Story,Gd,TA,BrkTil,Y,N,Ex,189043
13593,1638,244,4,6,1970,1957,1774,2,1,5,2,2,OldTown,RH,Duplex,1Story,Gd,Gd,CBlock,N,N,Gd,351164
4892,2846,631,3,8,2017,2020,178,2,1,9,0,1,CollgCr,RH,Duplex,1.5Fin,Gd,TA,PConc,N,N,Ex,411662
7288,1414,937,2,1,1974,2013,859,3,0,11,2,2,CollgCr,RM,Duplex,1Story,TA,Ex,PConc,N,N,TA,265162
7812,1647,825,6,3,2015,2020,329,3,1,11,1,3,OldTown,RH,1Fam,2Story,TA,Gd,BrkTil,N,Y,Ex,346783
2654,2803,885,3,8,2015,1953,109,3,0,11,1,2,Somerst,RH,1Fam,2Story,Gd,Ex,BrkTil,N,Y,Ex,390628
7481,3198,543,9,6,1996,1974,860,1,1,5,2,1,CollgCr,RH,Duplex,2Story,Ex,TA,PConc,Y,N,TA,583976
2759,2241,651,9,1,2021,2008,1697,3,0,9,2,2,Somerst,RL,Duplex,2Story,Gd,Gd,CBlock,N,Y,Gd,521387
8782,546,669,8,8,2021,2019,530,1,0,8,1,3,OldTown,RH,Duplex,1Story,Ex,Ex,BrkTil,N,Y,Ex,245499
3798,2252,59,8,4,1954,1965,272,2,0,9,2,2,Somerst,RL,1Fam,2Story,Ex,Ex,CBlock,Y,Y,Ex,431263
7159,2354,138,2,4,1971,2004,436,2,0,9,0,3,NAmes,FV,2fmCon,1Story,Ex,Gd,PConc,Y,N,Gd,341239
13163,3450,356,6,2,2018,1973,929,1,0,7,0,0,Edwards,FV,2fmCon,2Story,Gd,Gd,PConc,Y,Y,TA,531675
14703,3010,211,4,4,1989,1960,1421,1,1,4,1,0,OldTown,RL,Duplex,2Story,Ex,Ex,BrkTil,Y,N,TA,473690
13618,3921,138,2,3,1997,2020,1947,3,0,9,0,1,Somerst,RL,2fmCon,1.5Fin,TA,Ex,PConc,Y,N,Gd,587187
10446,1646,367,2,3,2019,1991,1546,2,1,9,0,2,Somerst,RM,2fmCon,2Story,Gd,Gd,CBlock,N,N,TA,319442
7262,2578,622,7,7,1987,1952,629,3,0,10,1,1,Somerst,FV,1Fam,2Story,Ex,Gd,PConc,N,N,Gd,470640
5823,2507,485,1,3,2020,1990,1957,1,1,8,1,1,NAmes,FV,Duplex,1.5Fin,Gd,Ex,BrkTil,Y,Y,Gd,439486
3876,554,492,8,2,1967,1971,487,1,1,7,0,2,NAmes,FV,1Fam,2Story,Ex,TA,CBlock,Y,Y,Ex,241931
12949,2700,335,5,1,1974,1975,1328,3,1,10,1,1,Somerst,RH,1Fam,2Story,Gd,Gd,PConc,Y,N,Gd,482456
12816,955,762,8,8,2016,1953,1845,3,0,10,0,1,CollgCr,RH,Duplex,1.5Fin,TA,Ex,BrkTil,Y,Y,TA,353644
8154,2833,610,2,7,1970,1965,390,1,1,6,1,3,CollgCr,RM,2fmCon,1.5Fin,TA,Gd,PConc,N,Y,Gd,413998
9787,535,177,1,2,1998,2012,145,3,0,8,2,3,Edwards,FV,1Fam,1.5Fin,Gd,Ex,CBlock,N,N,TA,109465
14313,1317,512,2,4,1991,1966,928,1,1,8,0,3,OldTown,RH,1Fam,2Story,TA,TA,PConc,Y,Y,Ex,245600
13196,2433,600,6,8,2001,1968,1981,1,0,11,2,0,OldTown,FV,Duplex,2Story,Gd,Gd,BrkTil,N,N,TA,468582
6516,2320,112,4,8,2013,1956,522,3,0,8,0,3,Edwards,RH,1Fam,1.5Fin,Ex,TA,PConc,Y,N,Ex,381941
5734,2446,282,8,3,1995,2015,1512,1,0,9,0,3,NAmes,FV,Duplex,1Story,TA,Ex,PConc,N,N,TA,507315
11436,755,115,9,7,1992,2004,1712,2,0,4,2,2,NAmes,RH,1Fam,1.5Fin,Gd,TA,BrkTil,N,Y,TA,332490
7972,2725,543,9,8,2012,1994,979,2,1,3,1,0,NAmes,RM,Duplex,2Story,TA,Gd,PConc,N,N,TA,530652
8639,3825,773,5,8,1950,2021,745,3,1,9,0,0,CollgCr,FV,Duplex,1Story,Gd,TA,CBlock,N,Y,TA,573989
7356,1007,40,6,2,1975,1950,998,3,1,4,1,3,Somerst,FV,2fmCon,1.5Fin,Gd,Gd,BrkTil,Y,N,Gd,264769
8380,520,931,7,6,1974,1966,1337,3,0,9,1,3,CollgCr,RL,1Fam,1.5Fin,Gd,Gd,PConc,Y,N,Ex,238732
3008,2622,166,4,8,1953,1988,566,2,0,9,2,0,OldTown,FV,2fmCon,1.5Fin,Ex,Gd,PConc,N,Y,Ex,420092
6314,1218,854,3,2,2009,1957,1937,1,1,6,2,0,CollgCr,RL,1Fam,2Story,TA,TA,CBlock,Y,N,Ex,297718
11702,959,220,2,7,1992,2006,361,1,1,8,1,3,Edwards,RH,2fmCon,2Story,TA,TA,BrkTil,N,N,TA,196991
12151,2507,925,4,3,2021,1999,1585,1,1,4,1,1,OldTown,FV,2fmCon,1.5Fin,TA,Ex,BrkTil,N,N,TA,443088
4508,1701,725,9,8,1956,2004,1722,3,1,10,1,0,OldTown,FV,Duplex,1Story,TA,Ex,BrkTil,Y,Y,TA,444040
6758,1905,312,5,5,1966,1975,526,2,1,7,0,3,Somerst,RL,1Fam,2Story,TA,TA,BrkTil,Y,Y,Gd,367320
4682,1560,906,1,3,1955,2002,1378,3,0,10,2,2,NAmes,RM,Duplex,1Story,Ex,Gd,PConc,Y,Y,TA,274519
9311,2494,345,5,5,1991,1982,899,2,1,10,1,0,Somerst,FV,2fmCon,1.5Fin,TA,Gd,PConc,N,N,TA,407743
2989,3691,470,6,3,1993,1979,933,3,1,6,0,0,NAmes,RM,2fmCon,2Story,Gd,TA,CBlock,N,Y,Gd,579637
14476,2536,130,6,1,1970,1985,1144,1,0,5,1,3,OldTown,RH,2fmCon,2Story,TA,Ex,CBlock,N,N,Gd,472813
10446,2438,47,5,5,1951,1970,1215,2,0,11,1,1,OldTown,RL,1Fam,1Story,Ex,Ex,BrkTil,Y,N,Gd,442726
14355,3177,133,8,5,1962,1990,1762,3,1,7,0,2,Somerst,RH,1Fam,1.5Fin,Ex,Ex,CBlock,Y,Y,Gd,592799
6711,2548,518,5,6,1981,1986,173,1,1,11,2,2,Somerst,RM,Duplex,1.5Fin,TA,Ex,BrkTil,Y,N,Gd,419315
8479,2244,555,3,2,1978,1970,1126,1,1,5,2,0,Somerst,RM,Duplex,2Story,Ex,Gd,PConc,N,Y,Gd,385703
8964,3483,998,3,5,1954,1978,1387,3,1,9,0,1,Somerst,RL,Duplex,1.5Fin,Ex,Ex,PConc,Y,N,TA,531775
10075,2858,316,4,4,1966,1957,1406,3,0,8,2,3,OldTown,RL,1Fam,1Story,TA,Ex,CBlock,N,Y,Ex,497150
6452,1731,437,8,2,1964,2001,381,2,1,4,1,1,Edwards,RL,1Fam,1Story,Ex,Gd,PConc,Y,Y,Gd,359120
10447,1677,434,9,7,2009,1988,1834,3,1,3,0,3,OldTown,RL,1Fam,1Story,TA,Gd,CBlock,N,N,Gd,458503
3007,1261,85,7,2,2017,2018,1086,3,1,11,0,1,NAmes,RL,Duplex,1.5Fin,TA,Gd,BrkTil,N,N,TA,310612
8496,1182,47,2,6,1993,1963,219,3,0,6,2,3,NAmes,RH,Duplex,2Story,Ex,Gd,BrkTil,N,Y,Ex,216902
11947,2862,489,9,7,1982,1987,933,3,0,4,2,3,Somerst,FV,1Fam,1Story,Gd,Ex,BrkTil,N,N,Ex,557173
9688,2854,828,6,7,1959,1964,1751,3,0,9,0,3,OldTown,RH,Duplex,2Story,TA,Gd,PConc,N,N,TA,536932
12763,2027,864,6,1,1996,1979,645,2,0,6,1,1,OldTown,RL,1Fam,2Story,Ex,Ex,CBlock,Y,Y,Gd,378608
5908,1118,423,6,2,1950,2020,1565,2,1,9,1,0,Edwards,RH,1Fam,2Story,TA,Ex,BrkTil,N,Y,Ex,302891
13189,2043,386,1,8,1989,1976,353,1,1,11,2,3,CollgCr,RH,2fmCon,2Story,Gd,Gd,CBlock,Y,N,Ex,308721
4803,2433,925,9,7,1971,2021,376,2,1,6,1,3,Edwards,FV,2fmCon,1Story,Ex,TA,PConc,N,N,Gd,465653
13957,3668,239,6,7,1975,1984,1732,2,1,5,0,3,OldTown,RH,2fmCon,2Story,TA,Ex,PConc,Y,N,TA,647195
6379,506,663,7,2,1984,1990,1290,1,0,10,0,3,Edwards,RM,Duplex,1Story,Gd,Gd,PConc,N,Y,Gd,259074
13575,3583,450,1,4,1982,2002,1864,2,1,10,0,3,OldTown,RM,Duplex,1Story,Ex,Ex,PConc,Y,N,Gd,581109
2098,3061,257,5,2,1959,2010,1420,3,0,11,1,2,NAmes,RM,Duplex,1.5Fin,Ex,TA,PConc,Y,Y,Ex,537312
10388,848,43,3,5,2010,1994,1919,1,0,5,0,3,NAmes,RM,1Fam,1Story,Gd,Ex,BrkTil,Y,N,Ex,271842
12721,3464,167,9,8,1987,1979,1211,2,0,6,1,0,CollgCr,RH,Duplex,1Story,TA,Gd,CBlock,N,N,TA,617080
2877,1530,786,2,6,1968,1950,1168,2,0,4,1,2,Edwards,RH,2fmCon,1.5Fin,Gd,Gd,PConc,N,N,Ex,272057
3868,3047,190,4,7,2017,1982,1901,1,0,7,0,3,CollgCr,RM,1Fam,2Story,Gd,TA,CBlock,Y,Y,Ex,545470
4665,3022,663,3,6,1956,1956,502,3,1,8,2,1,NAmes,FV,1Fam,1Story,Ex,Ex,CBlock,Y,N,Ex,452988
3388,1023,561,9,1,1961,2011,1386,1,1,10,1,1,Edwards,RM,2fmCon,1Story,TA,Ex,CBlock,N,N,Gd,321675
4415,2375,275,3,8,1981,1971,1718,2,1,11,0,2,Edwards,RH,1Fam,2Story,TA,Ex,CBlock,N,Y,TA,440042
10761,3628,824,1,8,1976,2000,1399,2,1,10,1,3,Somerst,RM,Duplex,2Story,Ex,Ex,BrkTil,Y,Y,Gd,551305
4637,1089,368,8,6,2006,2018,1671,3,1,5,2,2,Somerst,RL,Duplex,1.5Fin,TA,Gd,BrkTil,N,Y,Ex,364887
9242,2780,305,1,6,2003,2004,114,1,0,5,1,1,OldTown,FV,1Fam,1.5Fin,TA,TA,PConc,N,Y,Ex,378230
11257,3338,606,1,4,2018,1980,1754,1,1,8,0,3,OldTown,RH,1Fam,1.5Fin,Gd,Ex,CBlock,N,Y,Gd,534454
10613,3601,753,7,6,1956,2003,641,2,0,8,2,1,Edwards,RM,2fmCon,1.5Fin,Gd,TA,BrkTil,Y,N,TA,594589
4883,2914,104,9,3,1986,1976,1426,3,0,6,1,3,CollgCr,FV,1Fam,2Story,TA,TA,CBlock,Y,Y,Gd,560541
3204,2343,953,4,3,1999,1993,1530,3,0,5,1,1,Somerst,RL,2fmCon,2Story,Ex,Ex,BrkTil,N,Y,Ex,412187
2544,555,926,4,8,1958,2009,1766,1,1,4,1,1,Edwards,FV,2fmCon,1.5Fin,TA,Gd,BrkTil,Y,Y,TA,225307
14358,2557,420,5,3,1954,2002,222,1,0,6,1,3,CollgCr,RH,1Fam,2Story,TA,Gd,BrkTil,N,N,Gd,434294
13831,2438,874,5,4,2003,1966,1842,3,1,10,1,1,CollgCr,FV,Duplex,2Story,Ex,Gd,PConc,Y,Y,TA,470350
3223,2694,348,2,3,1997,1985,1850,1,0,10,1,2,Somerst,RM,2fmCon,1.5Fin,Ex,Ex,CBlock,Y,N,Ex,462924
5172,863,771,9,5,1958,2015,1002,1,1,9,1,2,Edwards,RL,Duplex,1.5Fin,Ex,Ex,BrkTil,Y,N,Gd,297823
10959,752,953,9,3,2001,1951,533,1,0,5,1,3,OldTown,RH,Duplex,1.5Fin,Gd,Ex,BrkTil,N,N,TA,286786
8450,3487,649,9,3,1979,1969,507,1,1,8,0,3,NAmes,FV,Duplex,2Story,Ex,Gd,PConc,Y,N,TA,606208
13849,1776,318,9,1,2009,1959,650,3,0,4,2,2,Somerst,RH,1Fam,1.5Fin,Ex,Gd,PConc,Y,Y,Gd,387069
8520,1966,419,1,3,1952,2018,1485,2,1,9,0,1,Somerst,FV,2fmCon,2Story,Gd,TA,BrkTil,Y,N,Gd,314558
2654,1235,694,8,7,2001,2007,15,2,1,9,0,1,Somerst,RM,1Fam,1.5Fin,Gd,TA,CBlock,Y,N,Gd,280542
8821,839,994,8,3,1973,1996,1501,1,1,5,1,2,Somerst,RL,2fmCon,1.5Fin,Gd,Ex,PConc,N,Y,TA,304295
4446,1876,56,4,2,1977,2012,353,3,0,11,0,0,NAmes,RM,1Fam,1Story,TA,Gd,CBlock,Y,N,Ex,321252
7892,1123,239,1,5,1988,1988,1269,3,0,11,2,0,NAmes,RL,1Fam,1.5Fin,TA,TA,BrkTil,N,Y,Ex,194797
10412,1204,980,1,7,2004,2011,1997,2,0,4,2,3,CollgCr,RL,Duplex,1Story,Ex,Gd,PConc,N,Y,TA,274489
5666,822,426,1,8,1974,2009,479,2,1,11,2,2,Somerst,RH,1Fam,1Story,Gd,Gd,PConc,Y,N,TA,171982
6277,1663,616,3,4,1963,1981,1141,1,1,8,0,0,Edwards,RH,1Fam,1.5Fin,Ex,Ex,BrkTil,Y,Y,Gd,319048
6402,3408,576,3,8,1960,2012,1186,1,0,10,2,2,CollgCr,RL,Duplex,2Story,Gd,TA,CBlock,Y,N,Ex,517935
4569,2474,139,4,1,1996,1988,1379,3,0,5,2,2,CollgCr,RH,2fmCon,1Story,Gd,Gd,BrkTil,N,Y,Ex,430886
7515,1968,61,2,4,1976,1967,1369,3,0,6,0,2,OldTown,FV,1Fam,1.5Fin,Gd,Gd,BrkTil,N,Y,Gd,341377
11205,2642,151,9,3,1953,1973,203,3,1,7,1,2,NAmes,RM,1Fam,1.5Fin,Ex,TA,PConc,Y,N,Ex,480342
12243,1052,129,9,2,2000,1951,1396,1,1,5,0,0,CollgCr,RM,Duplex,1Story,Ex,TA,BrkTil,Y,N,TA,314296
5985,3991,430,7,3,1983,1965,1671,1,0,6,0,2,CollgCr,FV,2fmCon,1Story,Gd,TA,CBlock,N,Y,TA,684685
10167,2037,637,2,3,1989,2000,1880,3,0,9,0,0,NAmes,RL,2fmCon,1.5Fin,Ex,Ex,BrkTil,N,N,Gd,380739
9448,1289,439,3,8,2020,2003,1366,2,0,3,0,1,CollgCr,RL,1Fam,2Story,Gd,Gd,BrkTil,N,Y,Gd,295462
6310,1673,211,8,8,1967,2005,516,3,0,10,2,3,OldTown,RH,2fmCon,1Story,Gd,Ex,CBlock,N,N,Ex,386381
5019,1052,399,9,6,1968,2011,396,2,0,4,1,0,Edwards,RL,2fmCon,1.5Fin,TA,Gd,PConc,Y,N,Ex,273115
5681,3922,673,4,6,1964,2020,655,3,1,4,0,1,NAmes,RL,Duplex,2Story,Gd,Ex,BrkTil,Y,Y,Ex,578418
11635,615,716,9,1,1961,2009,990,3,0,8,1,3,Somerst,FV,2fmCon,1.5Fin,Ex,Gd,PConc,Y,Y,TA,301804
6196,1131,913,4,8,1984,2021,1521,2,1,5,0,3,Edwards,RH,1Fam,2Story,Gd,Gd,CBlock,Y,N,TA,293895
13202,3808,540,2,1,1985,1969,1606,3,0,3,1,2,NAmes,RH,2fmCon,2Story,TA,Ex,BrkTil,Y,Y,TA,573470
2572,769,181,7,4,1961,2013,696,1,1,4,2,1,CollgCr,RH,1Fam,1Story,TA,Ex,PConc,N,N,Gd,230390
